strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Ulcer Index,Volatility,Sharpe,Beta vs QQQ,Alpha Ann vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,Turnover/Year,Average TQQQ Weight,Average Idle Asset Weight,Average Cash Weight,Average Scale While Invested,2022 Return,2023+ CAGR,family,scaling,scaling_description,idle_asset
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,5.0,2022,2022-01-03,2022-12-30,-0.13664230622616091,-0.1381344001916076,-0.14999183489633994,14.72105969212101,0.0769954438525194,-1.8760151646972771,0.043810559706736564,-0.1293763840581839,0.631306309268617,0.0,0.2202628352235711,0.7424896526978046,0.02246892663720063,0.9275310733627993,0.05,0.7767078612061269,-0.13664230622616091,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,5.0,2023+,2023-01-03,2026-04-06,0.8630947892423728,0.2106363853906288,-0.19975142869197882,8.33053904460515,0.24278613765362664,0.913565993587241,1.0048867952542728,-0.05026738335041646,-0.353209196217671,1.149555525385201,1.932746379457903,4.40352457307188,0.46738940513566246,0.48261059486433744,0.049999999999999996,1.020292646061138,,0.2106363853906288,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,10.0,Full Sample,2018-01-02,2026-04-06,4.056378675125574,0.21685230262157718,-0.3958767579885636,11.752348694244558,0.2665286105729577,0.8731817765572932,0.7283651009326952,0.09103142197037693,0.18003196308451536,1.1349170997264315,1.0319543607890547,3.7498172010952016,0.40011870944709665,0.5498812905529034,0.05000000000000001,1.0223517682312324,-0.13696116170723438,0.2079750274577956,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,10.0,2018-2021,2018-01-02,2021-12-31,2.1672738112130587,0.3345750076971905,-0.3958767579885636,10.926990199974966,0.3112119290851326,1.0840713746699915,0.87522674659503,0.10374567468439434,0.3084411906614737,1.310632287665482,1.3182148407472634,3.979176968126632,0.43969927274413456,0.5103007272558655,0.05,1.0308130676771892,,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,10.0,2022,2022-01-03,2022-12-30,-0.13696116170723438,-0.13845645126315498,-0.15029611628025652,14.750631408433861,0.07702388472513157,-1.880105213089854,0.043833017642696794,-0.1297370467833516,0.6301413162724869,0.0,0.22077682127492915,0.7424896526978046,0.02246892663720063,0.9275310733627993,0.05,0.7767078612061269,-0.13696116170723438,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,10.0,2023+,2023-01-03,2026-04-06,0.8497951697499275,0.2079750274577956,-0.20095648354266216,8.379575506389049,0.2427873460531625,0.9044445633539125,1.0048928391633316,-0.052482483597219895,-0.3691817094472162,1.146353206738257,1.9419144061413673,4.40352457307188,0.46738940513566246,0.48261059486433744,0.049999999999999996,1.020292646061138,,0.2079750274577956,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::qqq,hybrid_tqqq_continuous::ma20_gap_linear::qqq,0.0,Full Sample,2018-01-02,2026-04-06,7.088213840942688,0.28808548227596,-0.460930364022181,16.84099935090797,0.35914582635847586,0.8881907521267259,1.4076615498954015,0.045142833813563224,0.7798263046244368,1.6495579628142225,1.6420846875215453,3.672616439470836,0.3856943937109769,0.564305606289023,0.05000000000000001,1.0223517682312324,-0.3765955363382506,0.3690135703375961,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",QQQ
hybrid_tqqq_continuous::ma20_gap_linear::qqq,hybrid_tqqq_continuous::ma20_gap_linear::qqq,0.0,2018-2021,2018-01-02,2021-12-31,3.6669584363271577,0.47057697376959773,-0.460930364022181,11.365337549753509,0.38701737039278655,1.191744941964733,1.4815366900802713,0.0657492592511007,1.0718770486517823,1.7602028185025953,1.7787659301594378,3.7930693597638845,0.41111250320373355,0.5388874967962664,0.05,1.0308130676771892,,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",QQQ
hybrid_tqqq_continuous::ma20_gap_linear::qqq,hybrid_tqqq_continuous::ma20_gap_linear::qqq,0.0,2022,2022-01-03,2022-12-30,-0.3765955363382506,-0.3800541404493556,-0.4025204391623215,30.341805927590315,0.3180852829789323,-1.330697972664366,0.9789784136182841,-0.08656488348575252,-1.569557758964868,0.9513806517078791,1.0913526312665236,0.7424896526978046,0.022468926637200633,0.9275310733627993,0.05,0.7767078612061269,-0.3765955363382506,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",QQQ
hybrid_tqqq_continuous::ma20_gap_linear::qqq,hybrid_tqqq_continuous::ma20_gap_linear::qqq,0.0,2023+,2023-01-03,2026-04-06,1.780025529898694,0.3690135703375961,-0.3253758349724827,10.096080472711272,0.3332664273115802,1.1150421457511508,1.6147923768430126,-0.06559160036360018,0.6605765804551962,1.653134743622589,2.361079577940031,4.436067469238543,0.46602299403796116,0.48397700596203874,0.05,1.020292646061138,,0.3690135703375961,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",QQQ
