strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Ulcer Index,Volatility,Sharpe,Beta vs QQQ,Alpha Ann vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,Turnover/Year,Average TQQQ Weight,Average Idle Asset Weight,Average Cash Weight,Average Scale While Invested,2022 Return,2023+ CAGR,family,scaling,scaling_description,idle_asset
hybrid_tqqq_scaling::trend_score_4_boost::qqq,hybrid_tqqq_scaling::trend_score_4_boost::qqq,10.0,2022,2022-01-03,2022-12-30,-0.363357120430144,-0.36673252758204944,-0.3895431308658047,28.924512852686647,0.3147104827905193,-1.2815364125075415,0.9724629716357135,-0.06884359946741353,-1.4149564090647069,0.9513806498497431,1.062950748049375,0.7335353185595567,0.01588645418326693,0.934113545816733,0.05,0.5676470588235294,-0.363357120430144,,hybrid_growth_tqqq_position_scaling,trend_score_4_boost,"Use MA20, MA20>MA60, RSI14>55, MACD bullish as a 4-factor score to scale TQQQ while already in-risk.",QQQ
hybrid_tqqq_scaling::trend_score_4_boost::qqq,hybrid_tqqq_scaling::trend_score_4_boost::qqq,10.0,2023+,2023-01-03,2026-04-02,1.467980610906233,0.32108466485610654,-0.3169772910868218,9.858562549740096,0.3077910064585205,1.062259324771458,1.488763595424353,-0.07350834142783948,0.4468492617849032,1.4703276881889322,2.1112930990169745,9.082260589338373,0.4053738171774096,0.5446261828225905,0.05,0.8835092348284961,,0.32108466485610654,hybrid_growth_tqqq_position_scaling,trend_score_4_boost,"Use MA20, MA20>MA60, RSI14>55, MACD bullish as a 4-factor score to scale TQQQ while already in-risk.",QQQ
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,0.0,Full Sample,2018-01-02,2026-04-02,3.1124252057669874,0.18704876021969552,-0.2623297622152332,9.124563613488675,0.19862499735406203,0.9653404309715499,0.5038417541759675,0.0940892129431415,-0.0104959481232202,0.827523509919863,0.6399585173301173,6.625117884609417,0.30939611209680606,0.6406038879031939,0.05000000000000001,0.7782863041982105,-0.0838995345529322,0.16162087514884305,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,0.0,2018-2021,2018-01-02,2021-12-31,1.7609782749527154,0.28948679719052417,-0.2623297622152332,7.356031284398107,0.22948934364947932,1.222789758955588,0.59845836781972,0.12086661391270756,0.06761491682621888,0.959534023737625,0.7580544851789723,6.862481673123172,0.3454099844192087,0.6045900155807912,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,0.0,2022,2022-01-03,2022-12-30,-0.0838995345529322,-0.08484413878400643,-0.09560035733725158,9.400840387356265,0.050380370988511905,-1.7203348830886487,0.026579090682937553,-0.07752948545525487,0.8134862245111206,0.0,0.13524291654246529,0.430003462603878,0.011905696824358557,0.9380943031756415,0.05,0.40882352941176464,-0.0838995345529322,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,0.0,2023+,2023-01-03,2026-04-02,0.6258928424328116,0.16162087514884305,-0.15433928768812033,6.836944398258654,0.18531604957264636,0.9041929038945166,0.7108899181744911,-0.023660673387110327,-0.7618407901481409,0.8306037522427331,1.3114508682240564,8.25929371928849,0.35647354882368043,0.5935264511763196,0.05,0.7676121372031661,,0.16162087514884305,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,5.0,Full Sample,2018-01-02,2026-04-02,3.0017262833423164,0.18312734613364912,-0.26300754988283637,9.198818608355484,0.1986154273002244,0.9486757628465943,0.5038154377312493,0.09077521489517093,-0.02730021481378847,0.8215928276077349,0.6456517126220439,6.625117884609417,0.30939611209680606,0.6406038879031939,0.05000000000000001,0.7782863041982105,-0.08409453990551363,0.15683884851349816,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,5.0,2018-2021,2018-01-02,2021-12-31,1.7234362409759232,0.28507483166763325,-0.26300754988283637,7.390542075331983,0.22948364698422274,1.2078885756039566,0.5984422772522192,0.11744436535463107,0.05067970515262068,0.9533065035865077,0.7640621944902867,6.862481673123172,0.3454099844192087,0.6045900155807912,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,5.0,2022,2022-01-03,2022-12-30,-0.08409453990551363,-0.08504123621899562,-0.09579287199895514,9.41964610031917,0.0503865955429016,-1.7243565537991654,0.02658402105129588,-0.07774113631573167,0.8128131984163529,0.0,0.13555725954422007,0.430003462603878,0.011905696824358557,0.9380943031756415,0.05,0.40882352941176464,-0.08409453990551363,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,5.0,2023+,2023-01-03,2026-04-02,0.6042775989064677,0.15683884851349816,-0.15606305829253042,6.923502500876718,0.18530364052666898,0.8818971493246214,0.7108780882713064,-0.02780019592533471,-0.793039193099514,0.8237649431205925,1.3259568915383375,8.25929371928849,0.35647354882368043,0.5935264511763196,0.05,0.7676121372031661,,0.15683884851349816,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,10.0,Full Sample,2018-01-02,2026-04-02,2.8939968949551647,0.17921850902336445,-0.2636848334640992,9.273416061601583,0.19860724890851203,0.9320029580192174,0.5037891212865311,0.08746121684720032,-0.04410451310527068,0.8156644778840422,0.6513428500736873,6.625117884609417,0.30939611209680606,0.6406038879031939,0.05000000000000001,0.7782863041982105,-0.08428952144856516,0.15207611871717286,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,10.0,2018-2021,2018-01-02,2021-12-31,1.6864005863540266,0.2806774731066266,-0.2636848334640992,7.425329893816249,0.22947940499552766,1.192979090048017,0.5984261866847183,0.11402211679655466,0.03374392959614848,0.9470815498442099,0.7700675511412067,6.862481673123172,0.3454099844192087,0.6045900155807912,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,10.0,2022,2022-01-03,2022-12-30,-0.08428952144856516,-0.08523830909507346,-0.0959853631552341,9.438449666994758,0.050393199706046145,-1.72836421123555,0.026588951419654217,-0.07795278717620849,0.8121400140659467,0.0,0.1358715641656996,0.430003462603878,0.011905696824358557,0.9380943031756415,0.05,0.40882352941176464,-0.08428952144856516,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::boxx,hybrid_tqqq_scaling::consensus_score_6::boxx,10.0,2023+,2023-01-03,2026-04-02,0.5829479815268699,0.15207611871717286,-0.15778347852526498,7.010553924068704,0.18529268913602406,0.8595916461745077,0.7108662583681217,-0.03193971846355913,-0.8242314890330742,0.8169286639906519,1.340457858419039,8.25929371928849,0.35647354882368043,0.5935264511763196,0.05,0.7676121372031661,,0.15207611871717286,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,BOXX
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,0.0,Full Sample,2018-01-02,2026-04-02,6.185479614103817,0.2701589031718503,-0.40453558713057625,15.432270250712484,0.3168843102086737,0.915911874798635,1.2622630921258309,0.04559398937579051,0.8315866995303427,1.445497442716378,1.3833530810531152,6.351840658958479,0.29408019192373613,0.6559198080762638,0.05000000000000001,0.7782863041982105,-0.3501458304073689,0.33537666837339297,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,0.0,2018-2021,2018-01-02,2021-12-31,3.3265010695909334,0.4429530757621791,-0.3900530629688086,9.297265987967709,0.33613499597547397,1.2599402214572843,1.3071423581963484,0.07458550768290861,1.2067442592774844,1.533391426633794,1.41860662732872,6.4033302083320285,0.3169398827865781,0.6330601172134219,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,0.0,2022,2022-01-03,2022-12-30,-0.3501458304073689,-0.3534349592041133,-0.3760377013530093,27.451374031004104,0.31206310440858726,-1.2291825123423072,0.9672341323197329,-0.05091157636172357,-1.1549904568711393,0.9513806498497431,1.0346068708030849,0.4300034626038781,0.011508964143426295,0.9384910358565736,0.05,0.40882352941176464,-0.3501458304073689,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,0.0,2023+,2023-01-03,2026-04-02,1.5556597688929323,0.33537666837339297,-0.2988713279178564,9.053361265910539,0.29180853825282527,1.1409067249800118,1.4158872220306855,-0.047932883984804234,0.5610686746092223,1.4349584697185844,1.9286678401124935,8.130003409980178,0.35283210576804663,0.5971678942319534,0.05,0.7676121372031661,,0.33537666837339297,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,5.0,Full Sample,2018-01-02,2026-04-02,5.999965034775191,0.26613641693753354,-0.4052914550085476,15.49701807411644,0.31687836145466786,0.905886760969907,1.2622423260584028,0.04241582395010877,0.8041845852821775,1.4397531918587216,1.3888313523990856,6.351840658958479,0.29408019192373613,0.6559198080762638,0.05000000000000001,0.7782863041982105,-0.350284618685464,0.3299672549938357,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,5.0,2018-2021,2018-01-02,2021-12-31,3.2715839629221772,0.43834590079584856,-0.390359976107979,9.319110340632012,0.3361334166548841,1.250434197195346,1.3071333877278972,0.07139061996820259,1.1821018448760459,1.5275187975471431,1.4242753750497312,6.4033302083320285,0.3169398827865781,0.6330601172134219,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,5.0,2022,2022-01-03,2022-12-30,-0.350284618685464,-0.35357467051690716,-0.37617095994713345,27.465833545613023,0.31206532278474086,-1.2298574345749111,0.9672391802740169,-0.0511231867796452,-1.1610363342940995,0.9513806498497431,1.034904631121023,0.4300034626038781,0.011508964143426295,0.9384910358565736,0.05,0.40882352941176464,-0.350284618685464,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,5.0,2023+,2023-01-03,2026-04-02,1.5222247035576868,0.3299672549938357,-0.3001197941680209,9.125673716851056,0.29180252660153305,1.126955521695324,1.4158798567408761,-0.05200875789803011,0.5253430960516513,1.4281174725653842,1.9428312794272282,8.130003409980178,0.35283210576804663,0.5971678942319534,0.05,0.7676121372031661,,0.3299672549938357,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,10.0,Full Sample,2018-01-02,2026-04-02,5.819223712139885,0.2621263024984313,-0.40604643793832085,15.562981707379274,0.3168732037016411,0.8958590344200578,1.262221559990976,0.039237658524426754,0.7767651320303844,1.434011058214996,1.3943076963372765,6.351840658958479,0.29408019192373613,0.6559198080762638,0.05000000000000001,0.7782863041982105,-0.35042339037762893,0.3245793212940751,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,10.0,2018-2021,2018-01-02,2021-12-31,3.2173583727762223,0.4337529630543244,-0.3906667652139231,9.341095256428359,0.3361326942184025,1.240924920177073,1.3071244172594458,0.06819573225349657,1.1574396377766532,1.521648373647847,1.4299420139415493,6.4033302083320285,0.3169398827865781,0.6330601172134219,0.05,0.7994837758112092,,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,10.0,2022,2022-01-03,2022-12-30,-0.35042339037762893,-0.35371436478217433,-0.37630420261615327,27.48029226199164,0.3120676045746556,-1.2305320971613782,0.9672442282283013,-0.051334797197566714,-1.1670608676152723,0.9513806498497431,1.0352023558550358,0.4300034626038781,0.011508964143426295,0.9384910358565736,0.05,0.40882352941176464,-0.35042339037762893,,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::consensus_score_6::qqq,hybrid_tqqq_scaling::consensus_score_6::qqq,10.0,2023+,2023-01-03,2026-04-02,1.489224420603926,0.3245793212940751,-0.3013661405217849,9.19823252421561,0.29179741148620025,1.1130003238997632,1.4158724914510663,-0.05608463181125584,0.4895995967193661,1.4212789413804834,1.9569898159703332,8.130003409980178,0.35283210576804663,0.5971678942319534,0.05,0.7676121372031661,,0.3245793212940751,hybrid_growth_tqqq_position_scaling,consensus_score_6,Use the trend score plus MFI>50 and CCI>0; weaker consensus trims TQQQ more aggressively.,QQQ
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,0.0,Full Sample,2018-01-02,2026-04-02,3.4966666158797324,0.19997652619495376,-0.26446582616574354,9.693726401552611,0.19247789391743925,1.0460182664899078,0.4881351574516755,0.10672802185389652,0.038382304475376855,0.8575916787402195,0.6380078343907194,6.763046494172005,0.306016896344617,0.6439831036553829,0.05000000000000001,0.7854439091534756,-0.08932366050997842,0.16326687610980528,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,0.0,2018-2021,2018-01-02,2021-12-31,2.023010045828052,0.31909035385983886,-0.26446582616574354,7.037426827320785,0.21812682326714516,1.3782384742135116,0.5672324035079763,0.1492155360613867,0.16938211318485635,1.009307701641006,0.7363732013966184,6.673208688755263,0.33666764035165797,0.6133323596483419,0.05,0.803834808259587,,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,0.0,2022,2022-01-03,2022-12-30,-0.08932366050997842,-0.09032627199334842,-0.10287338963952208,10.129396484355137,0.0568635574914572,-1.6226585451346949,0.02854674454024737,-0.08245175755500408,0.7946303716538975,0.0,0.14398645107965952,0.5058864265927978,0.012113353479706927,0.937886646520293,0.05,0.42647058823529405,-0.08932366050997842,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,0.0,2023+,2023-01-03,2026-04-02,0.6333792963167477,0.16326687610980528,-0.16520389649044476,6.953272964503745,0.18514386517935472,0.9125291922705375,0.709532221565404,-0.021907742115619286,-0.7505035944741205,0.8404373160573959,1.3255039167644198,8.81979710004401,0.358622834136022,0.5913771658639781,0.05,0.7770448548812663,,0.16326687610980528,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,5.0,Full Sample,2018-01-02,2026-04-02,3.3729652046625027,0.19592423272267312,-0.26523304122411107,9.773855690038205,0.19249391103224642,1.0283296384719827,0.48816229309868375,0.10333456359543833,0.021091460536908826,0.8515490649979268,0.6438106291880663,6.763046494172005,0.306016896344617,0.6439831036553829,0.05000000000000001,0.7854439091534756,-0.08955164780986946,0.15814954597995912,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,5.0,2018-2021,2018-01-02,2021-12-31,1.9829480553284742,0.3146921929811912,-0.26523304122411107,7.0685090995266435,0.21815407872310164,1.3627925044671894,0.5672932094520908,0.14586726793084623,0.15262272088627216,1.0037154336196703,0.7433608854031372,6.673208688755263,0.33666764035165797,0.6133323596483419,0.05,0.803834808259587,,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,5.0,2022,2022-01-03,2022-12-30,-0.08955164780986946,-0.09055668905642911,-0.10309798477248766,10.151396535280641,0.056868635730845295,-1.6269272560731438,0.028551452319895948,-0.08270113437513035,0.7938394206260632,0.0,0.1443539600288292,0.5058864265927978,0.012113353479706927,0.937886646520293,0.05,0.42647058823529405,-0.08955164780986946,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,5.0,2023+,2023-01-03,2026-04-02,0.6101821831314909,0.15814954597995912,-0.1670143441115478,7.04614342681323,0.18515121293336886,0.8885998457225874,0.70957438775091,-0.026342926887058724,-0.7837044818774985,0.8324420909890619,1.3386904842197742,8.81979710004401,0.358622834136022,0.5913771658639781,0.05,0.7770448548812663,,0.15814954597995912,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,10.0,Full Sample,2018-01-02,2026-04-02,3.252653115948183,0.1918851597873117,-0.26599961763936175,9.854410289172936,0.19251170938830678,1.0106346027716766,0.48818942874569193,0.09994110533698014,0.0038019648481806335,0.8455090842184796,0.6496112147912234,6.763046494172005,0.306016896344617,0.6439831036553829,0.05000000000000001,0.7854439091534756,-0.08977960600884938,0.15305419027616796,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,10.0,2018-2021,2018-01-02,2021-12-31,1.9434120715584955,0.31030814955610864,-0.26599961763936175,7.09990793233527,0.21818302917087365,1.3473399266567196,0.5673540153962054,0.1425189998003057,0.13586402511134676,0.9981255132223351,0.7503456046534537,6.673208688755263,0.33666764035165797,0.6133323596483419,0.05,0.803834808259587,,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,10.0,2022,2022-01-03,2022-12-30,-0.08977960600884938,-0.09078707602930369,-0.10332255123752765,10.173393967489103,0.05687425047623862,-1.6311798173217709,0.028556160099544543,-0.08295051119525669,0.7930482250634171,0.0,0.14472142206817012,0.5058864265927978,0.012113353479706927,0.937886646520293,0.05,0.42647058823529405,-0.08977960600884938,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::boxx,hybrid_tqqq_scaling::overheat_trim::boxx,10.0,2023+,2023-01-03,2026-04-02,0.5873121139585358,0.15305419027616796,-0.16882107252595369,7.139616470287232,0.18516066270851678,0.8646625822567713,0.7096165539364163,-0.030778111658498232,-0.8168885965401927,0.8244504713083566,1.351872403722346,8.81979710004401,0.358622834136022,0.5913771658639781,0.05,0.7770448548812663,,0.15305419027616796,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",BOXX
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,0.0,Full Sample,2018-01-02,2026-04-02,6.641118074983711,0.2796640519103022,-0.4145040927476522,15.968881773538397,0.3155300701081456,0.9420560910791974,1.2576091098445343,0.05350491756714982,0.9030295721598245,1.4709174929679292,1.3886601658960511,6.583965023541461,0.29519486818748947,0.6548051318125105,0.05000000000000001,0.7854439091534756,-0.35367699384535034,0.3367729402613333,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,0.0,2018-2021,2018-01-02,2021-12-31,3.6103274401372465,0.4660892322345924,-0.3911150537131589,9.246555346028039,0.3326854549233189,1.3171034962689705,1.2957225725040589,0.09230504413372183,1.3585717748712585,1.5734500671923852,1.4134874690622181,6.365453082679136,0.31570856981422024,0.6342914301857798,0.05,0.803834808259587,,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,0.0,2022,2022-01-03,2022-12-30,-0.35367699384535034,-0.3569894978037502,-0.38030678585015365,27.920580599967966,0.313122006778992,-1.241359729497936,0.9689239357095939,-0.05544492358681314,-1.1586652841128378,0.9513806498497431,1.0421827292431167,0.5058864265927977,0.012106573705179284,0.9378934262948208,0.05,0.42647058823529405,-0.35367699384535034,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,0.0,2023+,2023-01-03,2026-04-02,1.5643395120387131,0.3367729402613333,-0.3045841097391988,9.079764366371911,0.29256402932279124,1.1422874686797955,1.41850308314138,-0.04737062313513665,0.5670613791697541,1.446029631249991,1.9483205806335038,8.743528779137572,0.3570075684026002,0.5929924315973999,0.05,0.7770448548812663,,0.3367729402613333,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,5.0,Full Sample,2018-01-02,2026-04-02,6.4364344400927225,0.27545750841980166,-0.41534120423182674,16.042875763009697,0.3155393785194357,0.9315748302323063,1.2576314245799898,0.050202111173413125,0.8741211009143203,1.464889607356294,1.3941779516897868,6.583965023541461,0.29519486818748947,0.6548051318125105,0.05000000000000001,0.7854439091534756,-0.35383928781594765,0.33094438992260966,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,5.0,2018-2021,2018-01-02,2021-12-31,3.552035138841073,0.4614264687663838,-0.39151344876793914,9.26935161643718,0.3327032465399751,1.307479896078842,1.2957722015702773,0.08911342667982211,1.3331074831998042,1.5679529556794825,1.4199021428541265,6.365453082679136,0.31570856981422024,0.6342914301857798,0.05,0.803834808259587,,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,5.0,2022,2022-01-03,2022-12-30,-0.35383928781594765,-0.35715286062216334,-0.3804623929867079,27.937526657745078,0.3131241587908872,-1.2421527842273794,0.9689287415631537,-0.055694266675355174,-1.1650232935184084,0.9513806498497431,1.0425309193420749,0.5058864265927977,0.012106573705179284,0.9378934262948208,0.05,0.42647058823529405,-0.35383928781594765,,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,5.0,2023+,2023-01-03,2026-04-02,1.528241752090897,0.33094438992260966,-0.30592060038997093,9.154724342842593,0.29257280989762335,1.1272634556801047,1.4185466159365765,-0.05176792077126991,0.5288860481734244,1.4379426329924039,1.9612649410305592,8.743528779137572,0.3570075684026002,0.5929924315973999,0.05,0.7770448548812663,,0.33094438992260966,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
hybrid_tqqq_scaling::overheat_trim::qqq,hybrid_tqqq_scaling::overheat_trim::qqq,10.0,Full Sample,2018-01-02,2026-04-02,6.237211820803569,0.271264326892225,-0.41617720506609235,16.117315222329594,0.315549709171179,0.9210912038267959,1.2576537393154448,0.04689930477967656,0.8451991990046309,1.458864286298888,1.3996937091293693,6.583965023541461,0.29519486818748947,0.6548051318125105,0.05000000000000001,0.7854439091534756,-0.3540015609989009,0.32514064102932316,hybrid_growth_tqqq_position_scaling,overheat_trim,"Keep baseline size unless the setup looks overbought or weakening, then trim in steps.",QQQ
